,date,temps_enso,ghg_temp,aero_temp,nat_temp
2148,1929.0,-0.05883259519716036,0.37325910944020113,-0.1771038388159255,-0.037860897786966705
2160,1930.0,0.12916740480283967,0.3787994961793999,-0.17897726286904286,-0.04824462264398323
2172,1931.0,0.25216740480283967,0.38387705630143076,-0.18125345602073784,-0.043514644057803906
2184,1932.0,0.4621674048028397,0.38968020435827333,-0.18329026907756144,-0.041567428159439646
2196,1933.0,0.10616740480283968,0.39553504219407054,-0.18496780268445315,-0.05172423705301944
2208,1934.0,0.09716740480283967,0.4006751513972314,-0.18636509459425168,-0.05063984186418514
2220,1935.0,-0.010832595197160316,0.406526472693278,-0.1875437015401853,-0.046185732172630854
2232,1936.0,0.04816740480283968,0.4124392242134457,-0.18862452709808492,-0.04286300051255072
2244,1937.0,0.29016740480283965,0.41763013350355244,-0.1902809582427349,-0.03491431902585464
2256,1938.0,0.43016740480283966,0.42352195862566977,-0.19184808746142834,-0.028918060264438623
2268,1939.0,0.31516740480283967,0.42948532081897295,-0.19316114331211795,-0.03139064434195509
2280,1940.0,0.41816740480283965,0.4347212026013979,-0.19427588579526464,-0.029456299608142736
2292,1941.0,0.3431674048028397,0.4405820290675476,-0.19530252332238981,-0.028239280968843452
2304,1942.0,0.6931674048028396,0.44588414104221924,-0.19691448482490553,-0.02643310336901
2316,1943.0,0.30416740480283966,0.45107012008083913,-0.19852249943881592,-0.03342957204647131
2328,1944.0,0.7331674048028396,0.45637251413805435,-0.20058900956508272,-0.037415480503113545
2340,1945.0,0.4561674048028397,0.4609930600231438,-0.202494639329108,-0.0357083943161195
2352,1946.0,0.40416740480283964,0.46492722828992755,-0.2041357497385461,-0.03269470762664809
2364,1947.0,0.3501674048028397,0.46905605963253183,-0.20622792270333343,-0.030263125890385528
2376,1948.0,0.42716740480283966,0.47277054978425365,-0.20822056467253225,-0.026108468971859332
2388,1949.0,0.43416740480283966,0.47599554250551634,-0.21058727625250886,-0.01814378768767944
2400,1950.0,0.11816740480283966,0.4795689954611183,-0.21274271921446763,-0.020175471863019805
2412,1951.0,0.017167404802839653,0.4829740107376241,-0.21463241950524878,-0.020538033145352057
2424,1952.0,0.5351674048028396,0.48745070094277115,-0.21768368315027248,-0.023977996826093976
2436,1953.0,0.43916740480283967,0.4924394116757169,-0.2214157670554547,-0.0282379801285146
2448,1954.0,0.13816740480283968,0.4977182699160162,-0.226122877955152,-0.03195567702458799
2460,1955.0,0.5591674048028397,0.5039010600892612,-0.23115848939434658,-0.033814485352229806
2472,1956.0,0.27216740480283963,0.5102860994434022,-0.2368888793761185,-0.030415928782720966
2484,1957.0,0.22316740480283967,0.5173659180680539,-0.24273444744521355,-0.024553866559149425
2496,1958.0,0.6991674048028396,0.5252443600700026,-0.24915087862140958,-0.01614388596505177
2508,1959.0,0.4501674048028397,0.5337975913238293,-0.25619971534238906,-0.007994272613360682
2520,1960.0,0.3331674048028397,0.5435380897841288,-0.2630940578074168,-0.005721773681237687
2532,1961.0,0.39916740480283963,0.5536980510768883,-0.27029308155010096,-0.017123601717782853
2544,1962.0,0.40416740480283964,0.5632295580379225,-0.27731713692594495,-0.03417340578558412
2556,1963.0,0.3441674048028397,0.5727844579944951,-0.28466759077576087,-0.04983601996264076
2568,1964.0,0.2581674048028397,0.5826304215283927,-0.2924767482319185,-0.14219595793634446
2580,1965.0,0.30616740480283966,0.5927079676371569,-0.2999958664727174,-0.2057428727537352
2592,1966.0,0.18916740480283967,0.6029748599074677,-0.3077422965568931,-0.1697754090176485
2604,1967.0,0.25416740480283967,0.6134723479678572,-0.31591773348920815,-0.11960272957891592
2616,1968.0,0.14216740480283968,0.6255390729955139,-0.3243989492750673,-0.08712043871587825
2628,1969.0,0.30416740480283966,0.6379882877824666,-0.33246990686734834,-0.10625120102738875
2640,1970.0,0.4851674048028397,0.6516243423146418,-0.34066026311035275,-0.11310253342200548
2652,1971.0,0.28716740480283964,0.6660111591180436,-0.3491390656195929,-0.08079044600464672
2664,1972.0,0.08116740480283965,0.68146832041585,-0.3565100256750628,-0.05175783517913176
2676,1973.0,0.5911674048028397,0.6980280541446071,-0.3631505483491332,-0.037858774946972755
2688,1974.0,0.18816740480283967,0.7148129552502276,-0.3688050217424431,-0.04342227134637015
2700,1975.0,0.39716740480283963,0.732197543172644,-0.37342597184869025,-0.05842751808443346
2712,1976.0,0.31416740480283967,0.7503303595753803,-0.3772703864893168,-0.09520875136645028
2724,1977.0,0.6641674048028396,0.7690608575821075,-0.3811565859023025,-0.07559451016611915
2736,1978.0,0.4881674048028396,0.7882995432962243,-0.3846764797049984,-0.05095549145550046
2748,1979.0,0.5251674048028396,0.808619830418202,-0.3876619597360872,-0.04478703102544326
2760,1980.0,0.7311674048028396,0.8300781711852909,-0.3908746959541238,-0.03680458290836889
2772,1981.0,0.9211674048028395,0.8524143613734203,-0.393904250528575,-0.027458852497946246
2784,1982.0,0.4771674048028397,0.8747618211357197,-0.39719912170097676,-0.02503064275188875
2796,1983.0,0.8341674048028396,0.8962268232308834,-0.4016297074536324,-0.1468900559515124
2808,1984.0,0.6351674048028396,0.9180549847525803,-0.40657676568652595,-0.19992146014925682
2820,1985.0,0.6361674048028396,0.940742071301329,-0.4116385261101509,-0.14126245379182603
2832,1986.0,0.5851674048028397,0.9634296761628649,-0.41679199494813285,-0.09274738824193639
2844,1987.0,0.6931674048028396,0.9851531772532411,-0.42203971718847416,-0.0770361087413455
2856,1988.0,0.9021674048028396,1.0071856858104784,-0.4280012525910702,-0.0647590274437152
2868,1989.0,0.42416740480283965,1.0301118806803873,-0.43417078180346413,-0.04993073080591298
2880,1990.0,0.7711674048028396,1.0537317393887085,-0.4402023249044225,-0.03701700265183041
2892,1991.0,0.7911674048028396,1.077240728467827,-0.44612842615374043,-0.033075320821270904
2904,1992.0,0.8441674048028396,1.099715767626466,-0.4519581496495834,-0.16846926160948628
2916,1993.0,0.7591674048028396,1.120999244445572,-0.4570851682624264,-0.29073142667922164
2928,1994.0,0.6531674048028396,1.1406944615960384,-0.46197888401668663,-0.20626801722938942
2940,1995.0,0.8751674048028397,1.1594877583757832,-0.46638131977878705,-0.12797415021037778
2952,1996.0,0.6801674048028397,1.1778350437776643,-0.4707092166708939,-0.08229214507824156
2964,1997.0,0.7161674048028397,1.1958911797731528,-0.4746767514624323,-0.06129605209839656
2976,1998.0,1.0021674048028397,1.2143887625012788,-0.4786626580493052,-0.050133643506898855
2988,1999.0,0.8541674048028396,1.232878964611266,-0.48237046542718465,-0.038395005904052336
3000,2000.0,0.6821674048028397,1.251694446814878,-0.48614993240465815,-0.029883092930025928
3012,2001.0,0.8641674048028396,1.2705002463906194,-0.48969124440142514,-0.024091939875383633
3024,2002.0,1.1221674048028396,1.2883003449582535,-0.4927100763796801,-0.022283802276592886
3036,2003.0,1.1521674048028396,1.3062532026113227,-0.4953207583440554,-0.022191229955320958
3048,2004.0,0.9971674048028396,1.324365174286338,-0.49760186917768573,-0.026945519944896888
3060,2005.0,1.1391674048028397,1.3422376672984226,-0.4990150105815359,-0.03148563772223182
3072,2006.0,0.9921674048028397,1.3606069356628163,-0.5000173039050263,-0.03693413977718447
3084,2007.0,1.3391674048028397,1.3790918917775157,-0.5010487008358773,-0.041213328068295016
3096,2008.0,0.6591674048028396,1.3979524136380994,-0.5020924640968943,-0.043269490192058356
3108,2009.0,1.0611674048028397,1.416835160220467,-0.5025435531518735,-0.051765910492639046
3120,2010.0,1.1761674048028397,1.4354195993163446,-0.5027762969050182,-0.06018291642785173
3132,2011.0,0.9591674048028396,1.4544175075330497,-0.5031997311147907,-0.05529186003164515
3144,2012.0,0.8281674048028396,1.4734547934319775,-0.5037641409047613,-0.05720788762471236
3156,2013.0,1.0881674048028396,1.4930349805297038,-0.503860812356557,-0.05531849088854504
3168,2014.0,1.1371674048028397,1.5135623386858303,-0.5032260386255447,-0.05367239500457736
3180,2015.0,1.2101674048028397,1.5344221862790675,-0.5020203394966857,-0.05212686866665164
3192,2016.0,1.5991674048028395,1.5557023574745972,-0.5003672814997355,-0.051283385619819453
3204,2017.0,1.4371674048028396,1.5789361779708184,-0.4983552619434665,-0.04965269141849441
3216,2018.0,1.2221674048028397,1.602832536740113,-0.49623497198806343,-0.04203959609517316
3228,2019.0,1.2981674048028395,1.6230047346417593,-0.4942465774897451,-0.049304325644170706
3240,2020.0,1.5481674048028395,1.6424419003405033,-0.49222846472243037,-0.052216136643873756
3252,2021.0,1.2361674048028397,1.6612514551262918,-0.49010409495927054,-0.049402913424911356
